timestamp,Unnamed: 0,lp
,2023-07-12 13:50:59.006000,6156.0
,2023-07-12 13:51:07.869039,6158.0
,2023-07-12 13:51:19.231753,6159.0
,2023-07-12 13:51:34.658983,6157.0
2023-07-12 13:52:13.046254,,6160.0
2023-07-12 13:52:24.740362,,6162.0
2023-07-12 13:52:30.016856,,6160.0
2023-07-12 13:52:35.619409,,6161.0
2023-07-12 13:52:38.750812,,6163.0
2023-07-12 13:52:43.556103,,6161.0
2023-07-12 13:52:59.706346,,6162.0
2023-07-12 13:53:23.081829,,6165.0
2023-07-12 13:53:37.367730,,6167.0
2023-07-12 13:53:46.300064,,6165.0
2023-07-12 13:53:47.456073,,6166.0
2023-07-12 13:53:48.705439,,6165.0
2023-07-12 13:53:58.424789,,6167.0
2023-07-12 13:54:01.831979,,6166.0
2023-07-12 13:54:08.841635,,6168.0
2023-07-12 13:54:15.557964,,6166.0
2023-07-12 13:54:19.343340,,6167.0
2023-07-12 13:54:29.650756,,6170.0
2023-07-12 13:54:40.278118,,6169.0
2023-07-12 13:54:51.520026,,6168.0
2023-07-12 13:55:15.582940,,6167.0
2023-07-12 13:55:43.300723,,6163.0
2023-07-12 13:55:54.644012,,6162.0
2023-07-12 13:55:59.574385,,6164.0
2023-07-12 13:56:03.188884,,6165.0
2023-07-12 13:56:09.643880,,6166.0
2023-07-12 13:56:21.487050,,6164.0
2023-07-12 13:56:27.454062,,6162.0
2023-07-12 13:56:31.540678,,6161.0
2023-07-12 13:57:05.070097,,6164.0
2023-07-12 13:57:08.674352,,6163.0
2023-07-12 13:57:16.002034,,6165.0
2023-07-12 13:57:27.251201,,6167.0
2023-07-12 13:57:31.315481,,6166.0
2023-07-12 13:57:34.617646,,6167.0
2023-07-12 13:57:37.879478,,6170.0
2023-07-12 13:57:49.143749,,6171.0
2023-07-12 13:57:50.691163,,6170.0
2023-07-12 13:58:01.425138,,6171.0
2023-07-12 13:58:04.792052,,6169.0
2023-07-12 13:58:26.627091,,6170.0
2023-07-12 13:58:30.377146,,6171.0
2023-07-12 13:58:33.148344,,6172.0
2023-07-12 13:58:35.697767,,6173.0
2023-07-12 13:58:48.379109,,6172.0
2023-07-12 13:58:51.629492,,6173.0
2023-07-12 13:58:58.813850,,6172.0
2023-07-12 13:59:12.441980,,6171.0
2023-07-12 13:59:15.692122,,6170.0
2023-07-12 13:59:32.879145,,6169.0
2023-07-12 13:59:43.190281,,6170.0
2023-07-12 13:59:59.966293,,6169.0
2023-07-12 14:00:14.596032,,6171.0
2023-07-12 14:00:15.840313,,6174.0
2023-07-12 14:00:24.621770,,6172.0
2023-07-12 14:01:02.564399,,6171.0
2023-07-12 14:01:30.241843,,6173.0
2023-07-12 14:01:32.925182,,6170.0
2023-07-12 14:01:44.191077,,6171.0
2023-07-12 14:01:49.503365,,6172.0
2023-07-12 14:01:52.149174,,6173.0
2023-07-12 14:02:14.755811,,6174.0
2023-07-12 14:02:31.572756,,6173.0
2023-07-12 14:02:40.228887,,6174.0
2023-07-12 14:02:45.825293,,6173.0
2023-07-12 14:02:52.116113,,6177.0
2023-07-12 14:02:53.784105,,6178.0
2023-07-12 14:03:02.604787,,6180.0
2023-07-12 14:03:03.626940,,6179.0
2023-07-12 14:03:04.607414,,6180.0
2023-07-12 14:03:05.212125,,6179.0
2023-07-12 14:03:05.633061,,6180.0
2023-07-12 14:03:07.816523,,6181.0
2023-07-12 14:03:08.219354,,6180.0
2023-07-12 14:03:08.619216,,6179.0
2023-07-12 14:03:12.095010,,6180.0
2023-07-12 14:03:19.639793,,6178.0
2023-07-12 14:03:29.284418,,6176.0
2023-07-12 14:04:17.131408,,6175.0
2023-07-12 14:04:26.471698,,6174.0
2023-07-12 14:04:33.659378,,6177.0
2023-07-12 14:04:33.945199,,6176.0
2023-07-12 14:04:53.747988,,6175.0
2023-07-12 14:04:54.958059,,6177.0
2023-07-12 14:05:10.845605,,6176.0
2023-07-12 14:05:15.848479,,6177.0
2023-07-12 14:05:16.123309,,6176.0
2023-07-12 14:05:24.239532,,6177.0
2023-07-12 14:05:31.599272,,6174.0
2023-07-12 14:05:31.808142,,6176.0
2023-07-12 14:05:38.572417,,6175.0
2023-07-12 14:05:49.428240,,6176.0
2023-07-12 14:05:59.505902,,6174.0
2023-07-12 14:06:10.440056,,6172.0
2023-07-12 14:06:24.852347,,6171.0
2023-07-12 14:06:39.802517,,6172.0
2023-07-12 14:06:59.298242,,6171.0
2023-07-12 14:07:22.003932,,6170.0
2023-07-12 14:07:30.445864,,6171.0
2023-07-12 14:07:33.936873,,6172.0
2023-07-12 14:07:55.945204,,6174.0
2023-07-12 14:08:49.644634,,6175.0
2023-07-12 14:09:15.053615,,6176.0
2023-07-12 14:09:19.049868,,6177.0
2023-07-12 14:09:28.024820,,6178.0
2023-07-12 14:09:41.615395,,6179.0
2023-07-12 14:09:42.435886,,6180.0
2023-07-12 14:09:43.641025,,6179.0
2023-07-12 14:09:45.361399,,6181.0
2023-07-12 14:09:49.112919,,6179.0
2023-07-12 14:09:56.428151,,6180.0
2023-07-12 14:09:58.049730,,6181.0
2023-07-12 14:10:02.271951,,6182.0
2023-07-12 14:10:06.877096,,6180.0
2023-07-12 14:10:16.612283,,6181.0
2023-07-12 14:10:17.257882,,6180.0
2023-07-12 14:10:17.727591,,6179.0
2023-07-12 14:10:24.753105,,6181.0
2023-07-12 14:10:29.748034,,6180.0
2023-07-12 14:11:14.735238,,6179.0
2023-07-12 14:11:15.373596,,6181.0
2023-07-12 14:11:17.864965,,6180.0
2023-07-12 14:11:19.298034,,6178.0
2023-07-12 14:11:19.980041,,6177.0
2023-07-12 14:11:36.000974,,6178.0
2023-07-12 14:11:54.111534,,6179.0
2023-07-12 14:12:04.431116,,6180.0
2023-07-12 14:12:12.551435,,6178.0
2023-07-12 14:12:15.989614,,6179.0
2023-07-12 14:12:33.876880,,6182.0
2023-07-12 14:12:34.260848,,6181.0
2023-07-12 14:12:36.067773,,6182.0
2023-07-12 14:15:01.798506,,6181.0
2023-07-12 14:15:51.642475,,6178.0
2023-07-12 14:16:08.830207,,6177.0
2023-07-12 14:17:05.468710,,6178.0
2023-07-12 14:17:40.457623,,6177.0
2023-07-12 14:18:00.470151,,6176.0
2023-07-12 14:18:06.928147,,6177.0
2023-07-12 14:18:19.888606,,6178.0
2023-07-12 14:18:28.170398,,6177.0
2023-07-12 14:18:43.221518,,6178.0
2023-07-12 14:18:43.221518,,6178.0
2023-07-12 14:18:43.221518,,6178.0
2023-07-12 14:18:43.221518,,6178.0
2023-07-12 14:18:43.221518,,6178.0
2023-07-12 14:19:06.863897,,6179.0
2023-07-12 14:19:24.742290,,6178.0
2023-07-12 14:19:57.386544,,6179.0
2023-07-12 14:21:37.267971,,6180.0
2023-07-12 14:21:41.955841,,6179.0
2023-07-12 14:21:49.662001,,6178.0
2023-07-12 14:22:00.112697,,6179.0
2023-07-12 14:22:44.215335,,6177.0
2023-07-12 14:22:46.689421,,6178.0
2023-07-12 14:23:08.370029,,6179.0
2023-07-12 14:23:28.928343,,6181.0
2023-07-12 14:23:28.993303,,6182.0
2023-07-12 14:23:31.180257,,6181.0
2023-07-12 14:23:32.433585,,6182.0
2023-07-12 14:23:34.040455,,6183.0
2023-07-12 14:23:39.923004,,6184.0
2023-07-12 14:23:44.922194,,6183.0
2023-07-12 14:23:47.136828,,6184.0
2023-07-12 14:23:54.924779,,6183.0
2023-07-12 14:23:55.236488,,6182.0
2023-07-12 14:24:04.922616,,6183.0
2023-07-12 14:24:13.363368,,6184.0
2023-07-12 14:24:13.638198,,6183.0
2023-07-12 14:24:15.962575,,6184.0
2023-07-12 14:25:18.366715,,6183.0
2023-07-12 14:26:33.639641,,6182.0
2023-07-12 14:26:59.975409,,6181.0
2023-07-12 14:27:06.847932,,6182.0
2023-07-12 14:27:11.230400,,6181.0
2023-07-12 14:28:00.179012,,6183.0
2023-07-12 14:28:33.610945,,6184.0
2023-07-12 14:28:41.738969,,6182.0
2023-07-12 14:29:02.400049,,6183.0
2023-07-12 14:29:10.514566,,6186.0
2023-07-12 14:29:15.502051,,6184.0
2023-07-12 14:29:40.915792,,6185.0
2023-07-12 14:29:47.531573,,6184.0
2023-07-12 14:29:51.490223,,6183.0
2023-07-12 14:30:02.146450,,6184.0
2023-07-12 14:30:11.488434,,6183.0
2023-07-12 14:30:12.502652,,6184.0
2023-07-12 14:30:24.691632,,6185.0
2023-07-12 14:30:40.012462,,6184.0
2023-07-12 14:30:45.941829,,6185.0
2023-07-12 14:31:01.882088,,6184.0
2023-07-12 14:31:09.396662,,6185.0
2023-07-12 14:31:27.196691,,6184.0
2023-07-12 14:31:55.741360,,6185.0
2023-07-12 14:32:01.930699,,6184.0
2023-07-12 14:32:06.300991,,6185.0
2023-07-12 14:32:13.004765,,6186.0
2023-07-12 14:32:26.641363,,6185.0
2023-07-12 14:32:44.057430,,6181.0
2023-07-12 14:32:57.893368,,6183.0
2023-07-12 14:33:05.065911,,6181.0
2023-07-12 14:33:07.891440,,6180.0
2023-07-12 14:33:09.141735,,6181.0
2023-07-12 14:33:14.465004,,6184.0
2023-07-12 14:33:19.145574,,6181.0
2023-07-12 14:33:20.703519,,6182.0
2023-07-12 14:33:30.179396,,6183.0
2023-07-12 14:33:37.892487,,6184.0
2023-07-12 14:33:42.269260,,6185.0
2023-07-12 14:33:45.078755,,6182.0
2023-07-12 14:33:57.602752,,6186.0
2023-07-12 14:34:02.614087,,6185.0
2023-07-12 14:34:06.042964,,6186.0
2023-07-12 14:34:36.367131,,6185.0
2023-07-12 14:34:38.318181,,6184.0
2023-07-12 14:35:20.432303,,6185.0
2023-07-12 14:35:39.491144,,6187.0
2023-07-12 14:35:43.426437,,6188.0
2023-07-12 14:35:44.186071,,6186.0
2023-07-12 14:35:52.854493,,6187.0
2023-07-12 14:35:56.605117,,6188.0
2023-07-12 14:36:00.373270,,6189.0
2023-07-12 14:36:01.777785,,6190.0
2023-07-12 14:36:03.737571,,6194.0
2023-07-12 14:36:04.096347,,6193.0
2023-07-12 14:36:08.394684,,6189.0
2023-07-12 14:36:15.343722,,6191.0
2023-07-12 14:36:27.646814,,6192.0
2023-07-12 14:36:34.722295,,6191.0
2023-07-12 14:36:35.217259,,6190.0
2023-07-12 14:36:41.908623,,6192.0
2023-07-12 14:36:42.230031,,6190.0
2023-07-12 14:36:46.810629,,6191.0
2023-07-12 14:36:56.290344,,6192.0
2023-07-12 14:37:02.234325,,6191.0
2023-07-12 14:37:15.049390,,6192.0
2023-07-12 14:37:16.838835,,6190.0
2023-07-12 14:37:39.099666,,6188.0
2023-07-12 14:37:55.352103,,6190.0
2023-07-12 14:38:20.036265,,6189.0
2023-07-12 14:38:32.486956,,6187.0
2023-07-12 14:38:44.098942,,6186.0
2023-07-12 14:39:05.498376,,6185.0
2023-07-12 14:39:30.736153,,6184.0
2023-07-12 14:39:31.120344,,6182.0
2023-07-12 14:39:42.283716,,6183.0
2023-07-12 14:39:57.288633,,6184.0
2023-07-12 14:41:04.735498,,6182.0
2023-07-12 14:41:21.282625,,6183.0
2023-07-12 14:41:34.411784,,6182.0
2023-07-12 14:41:36.607670,,6183.0
2023-07-12 14:41:58.808831,,6182.0
2023-07-12 14:42:01.361005,,6183.0
2023-07-12 14:42:14.781181,,6182.0
2023-07-12 14:42:19.100870,,6180.0
2023-07-12 14:42:49.725463,,6179.0
2023-07-12 14:43:00.033822,,6178.0
2023-07-12 14:43:03.472821,,6177.0
2023-07-12 14:43:07.609769,,6178.0
2023-07-12 14:43:16.629223,,6180.0
2023-07-12 14:43:24.224607,,6181.0
2023-07-12 14:43:27.624732,,6180.0
2023-07-12 14:43:32.633340,,6176.0
2023-07-12 14:43:51.854960,,6177.0
2023-07-12 14:44:21.314554,,6179.0
2023-07-12 14:45:42.593786,,6178.0
2023-07-12 14:46:00.952415,,6176.0
2023-07-12 14:46:00.961408,,6175.0
2023-07-12 14:46:01.528058,,6173.0
2023-07-12 14:46:09.049394,,6172.0
2023-07-12 14:46:28.549422,,6171.0
2023-07-12 14:46:50.125904,,6172.0
2023-07-12 14:46:53.568448,,6173.0
2023-07-12 14:47:00.140049,,6172.0
2023-07-12 14:47:15.146839,,6173.0
2023-07-12 14:47:21.395827,,6174.0
2023-07-12 14:47:36.007031,,6177.0
2023-07-12 14:47:48.610266,,6176.0
2023-07-12 14:48:08.485218,,6179.0
2023-07-12 14:48:10.112208,,6180.0
